total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
192,146.05712890625,2.812546491622925,384000,0.8599783778190613,76.34211730957031,0.2086840122938156,0.15916188061237335,1207.4664991081938,384.0,1630.4158601760864,75.22563934326172,42.485313415527344,384.0,0.7807196974754333,120.1270751953125,1728.6487261784796,235.52273342000467,-172.56663513183594,1000.0,0.0917477011680603,118.3668212890625,-0.20401103794574738,0.02068982289990824,0.7933641672134399,-0.2944512665271759
193,146.3163299560547,2.8138697147369385,386000,0.8861259818077087,74.73846435546875,0.2062394767999649,0.15931209921836853,1210.873442366016,386.0,1639.1600296497345,73.5077133178711,41.8652229309082,386.0,0.8420970439910889,118.45235443115234,1733.6050882937864,235.48646441951294,-173.62188720703125,1000.0,0.09183511137962341,116.66473388671875,-0.25832387804985046,0.02068982289990824,0.7932172417640686,-0.3404926359653473
194,146.57754516601562,2.8152201175689697,388000,0.8434778451919556,74.81721496582031,0.24993501603603363,0.15955397486686707,1214.9403773236645,388.0,1647.9305732250214,74.02215576171875,34.72212219238281,388.0,0.8396116495132446,118.1625747680664,1738.170139827442,235.44681208303516,-172.21746826171875,1000.0,0.09197725355625153,116.57630157470703,-0.15483219921588898,0.02028215165170889,0.7932290434837341,0.14926530420780182
195,146.82781982421875,2.816563367843628,390000,0.8497875332832336,77.36616516113281,0.19879303872585297,0.15961557626724243,1217.560109628359,390.0,1656.585684299469,76.42618560791016,38.41822052001953,390.0,0.8568216562271118,118.53988647460938,1737.5660771715814,235.42398301294133,-173.08078002929688,1000.0,0.09184518456459045,117.14939880371094,-0.16238634288311005,0.021529912675834345,0.7933408617973328,-0.1588955819606781
196,147.09336853027344,2.817859649658203,392000,0.9233290553092957,77.30998229980469,0.20941905677318573,0.15978851914405823,1221.6585037634072,392.0,1665.3487408161163,75.63308715820312,51.920562744140625,392.0,0.866876482963562,118.2121353149414,1741.073323720044,235.38613288163145,-173.63011169433594,1000.0,0.09159796684980392,115.97090148925781,-0.024942701682448387,0.02068982289990824,0.7931716442108154,0.1827264428138733
197,147.3618621826172,2.819584608078003,394000,0.8271542191505432,80.04094696044922,0.14561773836612701,0.16003477573394775,1226.1897694704664,394.0,1674.056044101715,78.82305145263672,17.06446647644043,394.0,0.8816671967506409,118.27633666992188,1753.5997041339447,235.3565171179303,-176.5745849609375,1000.0,0.0917353630065918,116.4279556274414,-0.3619391620159149,0.01988251313764228,0.7930225729942322,-0.2858164608478546
198,147.61874389648438,2.8209095001220703,396000,0.7663750052452087,79.69218444824219,0.27313315868377686,0.16018037497997284,1229.2034555873424,396.0,1682.788753271103,78.88833618164062,5.727715015411377,396.0,0.755744218826294,118.06201934814453,1753.6094588454769,235.32365499248323,-173.26234436035156,1000.0,0.0915667787194252,116.65554809570312,-0.3206832706928253,0.021105688340196396,0.7928941249847412,-0.36451366543769836
199,147.87791442871094,2.822406768798828,398000,0.8449357151985168,77.87584686279297,0.21633900701999664,0.16035544872283936,1232.4289083857436,398.0,1691.5940384864807,77.23888397216797,90.69178771972656,398.0,0.8281490206718445,116.9161376953125,1760.3519254951646,235.2810372612228,-175.29135131835938,1000.0,0.0915754958987236,115.34392547607422,0.17429430782794952,0.01949074908111193,0.7927581667900085,-0.03915796056389809
200,148.08587646484375,2.8215222358703613,400000,0.8495064973831177,77.69307708740234,0.1700320541858673,0.16017234325408936,1233.9152718203406,400.0,1700.2725718021393,77.05992126464844,17.558652877807617,400.0,0.8703882694244385,119.90064239501953,1755.891889910515,235.25639749398252,-175.25070190429688,1000.0,0.09137953817844391,118.554443359375,-0.07445954531431198,0.01988251313764228,0.7927488088607788,-0.11235249787569046
201,148.34376525878906,2.8226981163024902,402000,0.7515324950218201,77.62583923339844,0.2124045342206955,0.16043595969676971,1237.0845704242697,402.0,1709.0750558376312,76.81559753417969,40.531517028808594,402.0,0.7050562500953674,122.98664855957031,1760.1801297666952,235.2149477735936,-176.2716064453125,1000.0,0.09143387526273727,121.11334228515625,-0.3178934156894684,0.01873022676619508,0.7926608920097351,-0.44119587540626526
202,148.59873962402344,2.8240585327148438,404000,0.8908844590187073,76.20025634765625,0.25904759764671326,0.1606130599975586,1239.8266165814828,404.0,1717.8498854637146,75.41255950927734,6.029730796813965,404.0,0.8695107102394104,125.24547576904297,1758.552291697208,235.17770872682783,-177.7020721435547,1000.0,0.09151364862918854,123.23029327392578,0.045815180987119675,0.01949074908111193,0.7924807071685791,0.12361732870340347
203,148.85935974121094,2.8251590728759766,406000,0.8764861226081848,74.58137512207031,0.22493965923786163,0.16083475947380066,1242.8883130316513,406.0,1726.5232570171356,73.26251220703125,29.103595733642578,406.0,0.8645206093788147,123.43536376953125,1757.9293808082266,235.1546660897198,-176.2079620361328,1000.0,0.0919128805398941,121.62123107910156,0.007244447711855173,0.01988251313764228,0.7923535108566284,-0.041423458606004715
204,149.12474060058594,2.826279878616333,408000,0.8618662357330322,74.67870330810547,0.16776935756206512,0.16095593571662903,1246.8383537460493,408.0,1735.2939438819885,74.0858383178711,30.462892532348633,408.0,0.830237090587616,124.41446685791016,1763.7173701635359,235.11866761159325,-178.48989868164062,1000.0,0.09152980893850327,122.79911041259766,-0.03533247113227844,0.01988251313764228,0.7923049926757812,-0.2704820930957794
205,149.38116455078125,2.82835054397583,410000,0.8827834725379944,71.71832275390625,0.23444336652755737,0.16122104227542877,1250.3683266179103,410.0,1743.9946014881134,71.28748321533203,16.981164932250977,410.0,0.8878217935562134,123.49958801269531,1763.3743350133439,235.09247084260224,-178.20620727539062,1000.0,0.09159393608570099,122.08403015136719,0.058871012181043625,0.01988251313764228,0.7922436594963074,0.1412409096956253
206,149.63311767578125,2.830371618270874,412000,0.8946391940116882,73.5526123046875,0.18678580224514008,0.16138851642608643,1252.8730814849368,412.0,1752.860381603241,71.99282836914062,92.94406127929688,412.0,0.8969834446907043,127.15088653564453,1758.650501989671,235.04439048543455,-178.1795654296875,1000.0,0.0914640724658966,124.85273742675781,0.11387329548597336,0.021105688340196396,0.7922097444534302,0.1396903246641159
207,149.89112854003906,2.831648588180542,414000,0.8265942335128784,73.26692199707031,0.23271037638187408,0.16159260272979736,1256.4941779288451,414.0,1761.6692690849304,72.45616912841797,17.700937271118164,414.0,0.8274122476577759,127.14775848388672,1769.8364481662027,235.0043832092532,-180.36001586914062,1000.0,0.09154041856527328,125.40865325927734,-0.025734463706612587,0.02068982289990824,0.7920828461647034,0.05010724067687988
208,150.14622497558594,2.8337695598602295,416000,0.852878749370575,73.49706268310547,0.180916890501976,0.16188333928585052,1259.942300492731,416.0,1770.3751311302185,72.63758087158203,57.652095794677734,416.0,0.9277257323265076,128.6360321044922,1789.816397035759,234.9784476098142,-179.6778564453125,1000.0,0.09168456494808197,127.31832885742188,0.025510549545288086,0.02068982289990824,0.7920030355453491,0.037632789462804794
209,150.4030303955078,2.8349294662475586,418000,0.8381678462028503,74.13314056396484,0.179787278175354,0.1621069461107254,1263.7952014729008,418.0,1779.1709425449371,73.47254180908203,28.588031768798828,418.0,0.8577999472618103,127.0156478881836,1808.620635636554,234.94088735627068,-182.2541046142578,1000.0,0.09166161715984344,125.54544067382812,-0.0840839147567749,0.02028215165170889,0.7919018864631653,0.0021351377945393324
210,150.66122436523438,2.83661150932312,420000,0.8285646438598633,72.2061767578125,0.251230925321579,0.16233022511005402,1268.057874060308,420.0,1787.87704372406,71.2856216430664,4.358608722686768,420.0,0.8581987619400024,127.26262664794922,1816.104171421286,234.91548340771837,-181.43275451660156,1000.0,0.09171413630247116,125.58903503417969,-0.19696880877017975,0.02028215165170889,0.7917976379394531,-0.09655961394309998
211,150.9150390625,2.83543062210083,422000,0.8436989784240723,74.76852416992188,0.15844345092773438,0.16225317120552063,1270.100902097712,422.0,1796.5695927143097,73.08123779296875,20.162931442260742,422.0,0.8276572823524475,129.56781005859375,1836.4934359676176,234.89209753485258,-182.29444885253906,1000.0,0.09122255444526672,127.0752182006836,-0.23760376870632172,0.02028215165170889,0.7915602922439575,-0.2655772268772125
212,151.1600341796875,2.8372466564178467,424000,0.8093170523643494,75.39155578613281,0.21810519695281982,0.1624416708946228,1272.8512232909775,424.0,1805.3541910648346,74.35515594482422,30.323076248168945,424.0,0.8109359741210938,127.19306945800781,1839.54474722108,234.85696164136976,-180.27505493164062,1000.0,0.09150229394435883,125.72920989990234,-0.296429842710495,0.02028215165170889,0.7914835810661316,-0.29292091727256775
213,151.41012573242188,2.8383524417877197,426000,0.8147903680801392,76.25687408447266,0.22242701053619385,0.16271066665649414,1276.4893541615372,426.0,1813.979870557785,75.3399887084961,27.187965393066406,426.0,0.82405024766922,124.7452163696289,1842.2831862150115,234.84273828739248,-180.9550323486328,1000.0,0.09167423099279404,122.81681060791016,-0.37157225608825684,0.0191067043241956,0.7913339138031006,-0.36408987641334534
214,151.64768981933594,2.838460922241211,428000,0.8415238261222839,78.00550842285156,0.19746501743793488,0.1628638207912445,1278.1994834175637,428.0,1822.753549337387,76.92033386230469,43.419517517089844,428.0,0.8909323811531067,124.55281066894531,1839.9840417758712,234.8095825437223,-181.33985900878906,1000.0,0.09171280264854431,123.18243408203125,-0.2983231544494629,0.02028215165170889,0.7912094593048096,-0.2752857506275177
215,151.89378356933594,2.8388423919677734,430000,0.84084552526474,78.93119049072266,0.1899985820055008,0.16304238140583038,1281.3041203104463,430.0,1831.500820159912,77.8398208618164,33.500492095947266,430.0,0.8595398664474487,123.3006591796875,1839.738740969067,234.78012964387088,-180.6535186767578,1000.0,0.09171322733163834,121.89586639404297,-0.17730814218521118,0.02068982289990824,0.7910360097885132,-0.20495003461837769
216,152.1339111328125,2.839768648147583,432000,0.8710941672325134,81.54756927490234,0.17615465819835663,0.16327492892742157,1284.2499533170528,432.0,1840.1880295276642,80.48675537109375,50.919593811035156,432.0,0.8421209454536438,120.58926391601562,1837.9674820308664,234.75861872163406,-179.55255126953125,1000.0,0.09192744642496109,119.14486694335938,-0.13901926577091217,0.02285443614607805,0.7909523844718933,-0.2795674502849579
217,152.3699493408203,2.8408920764923096,434000,0.8594580292701721,81.72887420654297,0.2209707796573639,0.1633647084236145,1286.828464382959,434.0,1849.0212709903717,80.49364471435547,17.504886627197266,434.0,0.8550143837928772,121.56605529785156,1840.380890530358,234.71877084872105,-181.50621032714844,1000.0,0.09151894599199295,119.50639343261719,-0.18618865311145782,0.021529912675834345,0.790930449962616,-0.17021135985851288
218,152.6060333251953,2.842423439025879,436000,0.8497828841209412,82.361083984375,0.24245674908161163,0.16353480517864227,1289.9468808446268,436.0,1857.72239279747,81.15113067626953,31.016372680664062,436.0,0.8415166139602661,120.38383483886719,1843.0258050610792,234.69599208708735,-178.21609497070312,1000.0,0.09134557843208313,118.81342315673828,-0.011250823736190796,0.02068982289990824,0.7908098697662354,-0.045918744057416916
219,152.84011840820312,2.843698024749756,438000,0.8258126974105835,81.6841812133789,0.17334748804569244,0.163735032081604,1293.290790893279,438.0,1866.5759723186493,80.65098571777344,4.9523024559021,438.0,0.8240852355957031,118.51161193847656,1849.693755861277,234.65425811515138,-179.41757202148438,1000.0,0.0912487581372261,117.03170013427734,0.08406015485525131,0.021105688340196396,0.7907819151878357,-0.04515250399708748
220,153.07162475585938,2.843513250350952,440000,0.871850848197937,83.44560241699219,0.2051149159669876,0.1638895571231842,1296.0012526195285,440.0,1875.4158201217651,82.31111907958984,40.082359313964844,440.0,0.8863658905029297,118.16202545166016,1851.3233046782696,234.61463600719338,-179.9912567138672,1000.0,0.09113387763500214,116.97966003417969,0.03604547306895256,0.02028215165170889,0.790818989276886,0.15929563343524933
221,153.3040008544922,2.8451054096221924,442000,0.8421551585197449,85.373779296875,0.22328530251979828,0.16408269107341766,1299.5112634571838,442.0,1884.1212871074677,83.61122131347656,42.8209114074707,442.0,0.7845800518989563,118.29278564453125,1861.86841263305,234.59211624245555,-180.93199157714844,1000.0,0.09094133973121643,115.73283386230469,-0.2996731996536255,0.0191067043241956,0.7907650470733643,-0.1277042180299759
222,153.53121948242188,2.8467581272125244,444000,0.8820109963417053,85.67969512939453,0.2015368789434433,0.1642344444990158,1302.6802783981857,444.0,1892.956485748291,84.78120422363281,41.58740234375,444.0,0.8590944409370422,116.18067932128906,1868.6135119375906,234.5537276439218,-179.2997589111328,1000.0,0.09100621938705444,114.83172607421875,0.06370117515325546,0.0191067043241956,0.7906914949417114,-0.09919434040784836
223,153.75538635253906,2.8482506275177,446000,0.8963375687599182,85.98275756835938,0.17571474611759186,0.16438505053520203,1305.820939019573,446.0,1901.7379930019379,85.5302734375,29.242656707763672,446.0,0.874362051486969,117.84403228759766,1874.4770988943405,234.52231676561217,-179.72698974609375,1000.0,0.09078077226877213,115.86954498291016,-0.011547386646270752,0.02028215165170889,0.7908074259757996,0.2084936499595642
224,153.9678192138672,2.8492350578308105,448000,0.8648219704627991,84.59141540527344,0.22463907301425934,0.16456516087055206,1307.8998005532433,448.0,1910.5138411521912,83.94038391113281,29.330554962158203,448.0,0.9063485264778137,116.09820556640625,1874.5391487370132,234.49188922380196,-181.06671142578125,1000.0,0.09094596654176712,114.669189453125,0.010804514400660992,0.018361167303396802,0.7907068729400635,-0.08599440008401871
225,154.18238830566406,2.850006580352783,450000,0.8320136666297913,84.93631744384766,0.19665884971618652,0.16475193202495575,1310.4480314020523,450.0,1919.3183817863464,84.2386245727539,4.951879978179932,450.0,0.8407750725746155,115.86109924316406,1878.1448212502105,234.4582348975246,-179.3336181640625,1000.0,0.09083519876003265,114.4323959350586,-0.14963747560977936,0.017999379770019412,0.7905843257904053,-0.10475192219018936
226,154.3859100341797,2.8511862754821777,452000,0.7814651727676392,84.43595886230469,0.1373305469751358,0.16487495601177216,1312.2095398827275,452.0,1928.0692496299744,83.47267150878906,62.94878005981445,452.0,0.7800323367118835,113.47792053222656,1874.5055986775055,234.43141375069678,-181.8814239501953,1000.0,0.09078549593687057,111.7676010131836,-0.2079143524169922,0.017999379770019412,0.7903681397438049,-0.20803146064281464
227,154.59312438964844,2.851167917251587,454000,0.7436241507530212,85.62277221679688,0.21070662140846252,0.1648719608783722,1314.283931633097,454.0,1936.9001970291138,84.8130111694336,4.645425796508789,454.0,0.8270041346549988,113.64962768554688,1875.3734570078072,234.39514369215374,-178.70228576660156,1000.0,0.0904870256781578,112.14349365234375,-0.30309006571769714,0.018361167303396802,0.7901042103767395,-0.1294737458229065
